# device: DFS-X 100N (synthetic demo)
# horizon: fixed horizon, 20 s
t_s,force_N,latency_ms
16.102857,-0.0200,5.964
16.108571,-0.0600,5.630
16.114286,-0.1000,5.727
16.120000,0.0200,5.504
16.125714,-0.0600,3.500
16.131429,-0.0200,5.686
16.137143,-0.0800,4.730
16.142857,0.0400,5.031
16.148571,-0.0000,6.172
16.154286,-0.0800,4.659
16.160000,-0.0200,3.500
16.165714,0.0200,5.558
16.171429,-0.0600,7.483
16.177143,-0.1400,3.500
16.182857,-0.0200,21.383
16.188571,0.0400,4.563
16.194286,-0.1400,6.484
16.200000,-0.0000,5.006
16.205714,-0.0800,3.500
16.211429,-0.0600,3.500
16.217143,-0.0600,6.736
16.222857,-0.0600,4.975
16.228571,-0.0200,4.103
16.234286,-0.1400,4.781
16.240000,-0.0800,4.998
16.245714,-0.1200,4.033
16.251429,-0.1200,4.732
16.257143,0.0600,5.869
16.262857,-0.1400,3.500
16.268571,-0.0800,6.297
16.274286,-0.0800,4.241
16.280000,-0.2000,5.297
16.285714,-0.1600,6.779
16.291429,-0.2000,3.778
16.297143,-0.1200,4.962
16.302857,-0.1800,28.477
16.308571,-0.1800,6.111
16.314286,-0.2200,4.025
16.320000,-0.1000,6.738
16.325714,-0.1200,3.500
16.331429,-0.0800,5.281
16.337143,-0.1600,3.709
16.342857,-0.1200,4.802
16.348571,-0.1200,5.949
16.354286,-0.0800,4.686
16.360000,-0.2400,6.221
16.365714,-0.2400,5.236
16.371429,-0.2400,5.774
16.377143,-0.2800,5.624
16.382857,-0.1800,3.500
16.388571,-0.1800,6.953
16.394286,-0.3000,3.500
16.400000,-0.3000,5.265
16.405714,-0.2400,5.392
16.411429,-0.2800,3.500
16.417143,-0.2600,4.700
16.422857,-0.2800,4.314
16.428571,-0.2400,3.953
16.434286,-0.2400,5.368
16.440000,-0.4000,5.276
16.445714,-0.2600,5.098
16.451429,-0.3600,5.251
16.457143,-0.4000,3.500
16.462857,-0.3400,5.497
16.468571,-0.4200,3.578
16.474286,-0.4600,4.493
16.480000,-0.4200,4.337
16.485714,-0.3600,3.500
16.491429,-0.5200,5.689
16.497143,-0.5000,6.898
16.502857,-0.5600,4.612
16.508571,-0.5400,5.833
16.514286,-0.5000,4.064
16.520000,-0.5800,5.664
16.525714,-0.5200,6.982
16.531429,-0.5400,5.908
16.537143,-0.5400,3.725
16.542857,-0.5000,5.124
16.548571,-0.6600,4.568
16.554286,-0.6600,4.671
16.560000,-0.6800,7.285
16.565714,-0.7000,4.332
16.571429,-0.6800,4.072
16.577143,-0.7000,5.817
16.582857,-0.7800,3.975
16.588571,-0.7000,3.690
16.594286,-0.8200,3.500
16.600000,-0.8200,3.500
16.605714,-0.9000,4.227
16.611429,-0.8400,4.191
16.617143,-0.8600,5.546
16.622857,-0.9400,5.214
16.628571,-1.0800,6.785
16.634286,-1.0000,5.633
16.640000,-1.0000,4.644
16.645714,-1.0800,5.130
16.651429,-1.1000,7.665
16.657143,-1.1000,5.249
16.662857,-1.2400,5.985
16.668571,-1.1600,6.706
16.674286,-1.3200,4.384
16.680000,-1.2600,5.980
16.685714,-1.2800,5.575
16.691429,-1.3600,4.623
16.697143,-1.3600,6.783
16.702857,-1.4000,3.978
16.708571,-1.5000,4.684
16.714286,-1.5200,4.623
16.720000,-1.5000,3.500
16.725714,-1.5800,6.313
16.731429,-1.6000,4.741
16.737143,-1.6600,3.516
16.742857,-1.7600,4.251
16.748571,-1.8400,4.074
16.754286,-1.8800,6.685
16.760000,-1.9400,5.764
16.765714,-2.0400,6.458
16.771429,-2.0200,5.252
16.777143,-2.0800,5.549
16.782857,-2.0800,3.901
16.788571,-2.1600,5.824
16.794286,-2.1800,4.568
16.800000,-2.2000,5.594
16.805714,-2.3800,4.841
16.811429,-2.4000,3.719
16.817143,-2.4600,6.843
16.822857,-2.5600,4.539
16.828571,-2.6400,7.590
16.834286,-2.6400,5.206
16.840000,-2.6800,5.137
16.845714,-2.7800,5.739
16.851429,-2.8000,5.857
16.857143,-2.9000,5.841
16.862857,-2.9200,5.077
16.868571,-3.0400,5.661
16.874286,-3.1200,4.144
16.880000,-3.1400,3.586
16.885714,-3.3000,7.151
16.891429,-3.3200,5.717
16.897143,-3.3800,5.123
16.902857,-3.4600,3.500
16.908571,-3.5400,6.579
16.914286,-3.6400,5.027
16.920000,-3.7600,3.500
16.925714,-3.7800,4.614
16.931429,-3.9400,5.956
16.937143,-4.0200,5.313
16.942857,-4.1000,6.434
16.948571,-4.1600,3.500
16.954286,-4.2000,6.374
16.960000,-4.3000,4.364
16.965714,-4.4000,33.140
16.971429,-4.5200,4.626
16.977143,-4.6400,5.689
16.982857,-4.7800,5.893
16.988571,-4.8600,6.331
16.994286,-4.9200,5.251
17.000000,-4.9400,5.916
17.005714,-5.1000,5.614
17.011429,-5.2200,4.239
17.017143,-5.3000,4.971
17.022857,-5.5000,6.427
17.028571,-5.5800,3.500
17.034286,-5.6200,33.516
17.040000,-5.7000,4.850
17.045714,-5.9000,6.209
17.051429,-5.9400,4.792
17.057143,-6.1800,3.500
17.062857,-6.1600,3.500
17.068571,-6.2200,4.227
17.074286,-6.4200,3.500
17.080000,-6.5600,5.972
17.085714,-6.5000,3.500
17.091429,-6.7600,3.500
17.097143,-6.8000,6.038
17.102857,-7.0200,4.716
17.108571,-7.1600,3.777
17.114286,-7.3000,4.144
17.120000,-7.2800,4.737
17.125714,-7.5400,4.865
17.131429,-7.6800,4.479
17.137143,-7.7200,3.500
17.142857,-7.8400,3.890
17.148571,-7.9400,3.500
17.154286,-8.1200,4.685
17.160000,-8.2200,5.381
17.165714,-8.3000,4.877
17.171429,-8.5200,4.631
17.177143,-8.5400,4.717
17.182857,-8.6400,3.500
17.188571,-8.7200,5.882
17.194286,-8.9000,5.821
17.200000,-8.9800,5.762
17.205714,-9.1400,5.233
17.211429,-9.2200,3.882
17.217143,-9.4000,4.546
17.222857,-9.4400,4.633
17.228571,-9.6200,3.919
17.234286,-9.8200,6.785
17.240000,-9.9000,5.456
17.245714,-10.1200,6.937
17.251429,-10.1000,6.160
17.257143,-10.3000,5.305
17.262857,-10.3400,4.649
17.268571,-10.4200,5.131
17.274286,-10.6400,31.787
17.280000,-10.7600,3.879
17.285714,-10.9000,3.827
17.291429,-10.9800,5.367
17.297143,-11.0200,3.500
17.302857,-11.1800,4.785
17.308571,-11.3600,3.500
17.314286,-11.4200,6.465
17.320000,-11.7000,4.850
17.325714,-11.7000,4.735
17.331429,-11.9800,5.303
17.337143,-11.8800,4.508
17.342857,-12.1600,3.500
17.348571,-12.1400,4.436
17.354286,-12.3200,6.761
17.360000,-12.2600,5.359
17.365714,-12.5600,20.437
17.371429,-12.6200,8.009
17.377143,-12.6200,5.309
17.382857,-12.8000,4.787
17.388571,-12.9200,6.540
17.394286,-13.0400,5.090
17.400000,-13.1200,3.761
17.405714,-13.2600,3.500
17.411429,-13.3200,4.161
17.417143,-13.4200,5.312
17.422857,-13.4800,4.591
17.428571,-13.6000,4.540
17.434286,-13.6600,3.593
17.440000,-13.8600,4.419
17.445714,-13.8000,5.087
17.451429,-13.9400,3.500
17.457143,-13.9600,3.995
17.462857,-14.1000,7.592
17.468571,-14.2000,6.323
17.474286,-14.2600,6.552
17.480000,-14.4000,3.500
17.485714,-14.4400,4.842
17.491429,-14.4800,5.576
17.497143,-14.5600,4.935
17.502857,-14.7200,6.039
17.508571,-14.6800,5.475
17.514286,-14.8000,5.693
17.520000,-14.8200,6.239
17.525714,-14.8400,3.500
17.531429,-14.9600,5.414
17.537143,-14.9800,3.596
17.542857,-15.0600,5.527
17.548571,-15.0600,6.576
17.554286,-15.1800,4.904
17.560000,-15.2400,3.500
17.565714,-15.3200,3.500
17.571429,-15.1400,4.944
17.577143,-15.2400,4.244
17.582857,-15.2400,6.926
17.588571,-15.3600,4.649
17.594286,-15.3200,7.214
17.600000,-15.4200,4.987
17.605714,-15.4800,3.670
17.611429,-15.4000,7.676
17.617143,-15.4800,4.644
17.622857,-15.4600,6.796
17.628571,-15.4600,6.777
17.634286,-15.4600,4.822
17.640000,-15.5000,5.836
17.645714,-15.6200,6.185
17.651429,-15.5600,6.668
17.657143,-15.4600,4.686
17.662857,-15.4000,3.709
17.668571,-15.4800,6.401
17.674286,-15.4000,5.714
17.680000,-15.5800,3.500
17.685714,-15.3800,6.286
17.691429,-15.4800,3.500
17.697143,-15.4600,4.577
17.702857,-15.4000,4.296
17.708571,-15.3400,4.669
17.714286,-15.4000,25.039
17.720000,-15.2400,3.885
17.725714,-15.3400,6.237
17.731429,-15.2200,5.676
17.737143,-15.2400,5.775
17.742857,-15.1400,6.535
17.748571,-15.2000,6.520
17.754286,-15.1000,5.252
17.760000,-15.0800,5.241
17.765714,-14.9200,4.327
17.771429,-15.0200,5.497
17.777143,-14.7600,4.650
17.782857,-14.8200,3.500
17.788571,-14.7200,5.549
17.794286,-14.8000,3.771
17.800000,-14.6400,27.850
17.805714,-14.4800,7.230
17.811429,-14.3800,5.914
17.817143,-14.4400,3.760
17.822857,-14.2600,5.116
17.828571,-14.2200,3.786
17.834286,-14.1200,4.103
17.840000,-14.1000,3.925
17.845714,-13.9200,4.858
17.851429,-14.0000,5.126
17.857143,-13.8000,4.913
17.862857,-13.6600,5.374
17.868571,-13.6200,3.781
17.874286,-13.5800,6.353
17.880000,-13.4400,6.269
17.885714,-13.3600,4.265
17.891429,-13.2800,5.516
17.897143,-13.1200,4.227
17.902857,-13.0000,4.000
17.908571,-13.0400,4.936
17.914286,-12.7800,6.136
17.920000,-12.7600,4.710
17.925714,-12.6600,5.339
17.931429,-12.5000,5.349
17.937143,-12.4800,3.500
17.942857,-12.3200,3.500
17.948571,-12.2400,3.500
17.954286,-12.1200,4.271
17.960000,-11.9800,4.032
17.965714,-11.8800,3.856
17.971429,-11.7800,3.500
17.977143,-11.6000,5.266
17.982857,-11.5200,6.253
17.988571,-11.4000,6.638
17.994286,-11.2600,5.674
18.000000,-11.3000,4.083
18.005714,-11.0200,5.628
18.011429,-10.8400,3.500
18.017143,-10.8800,6.058
18.022857,-10.5800,6.047
18.028571,-10.6800,3.961
18.034286,-10.5000,5.347
18.040000,-10.3000,5.373
18.045714,-10.2400,5.167
18.051429,-10.1400,7.162
18.057143,-9.9600,5.171
18.062857,-9.8200,3.553
18.068571,-9.6800,3.574
18.074286,-9.6200,6.347
18.080000,-9.5800,3.500
18.085714,-9.3200,5.234
18.091429,-9.1600,3.500
18.097143,-9.1200,5.685
18.102857,-8.9400,4.846
18.108571,-8.9200,6.206
18.114286,-8.7600,3.500
18.120000,-8.6600,3.500
18.125714,-8.4800,4.643
18.131429,-8.4200,4.325
18.137143,-8.1600,6.444
18.142857,-8.1000,4.862
18.148571,-8.0000,5.050
18.154286,-7.8400,4.631
18.160000,-7.7000,6.605
18.165714,-7.6200,3.500
18.171429,-7.5600,4.769
18.177143,-7.4000,3.500
18.182857,-7.3000,3.500
18.188571,-7.1400,7.260
18.194286,-7.0600,6.535
18.200000,-6.9200,6.185
18.205714,-6.7600,3.995
18.211429,-6.7400,5.599
18.217143,-6.5800,5.576
18.222857,-6.4800,5.041
18.228571,-6.3800,5.803
18.234286,-6.1200,6.365
18.240000,-6.0800,5.894
18.245714,-6.0600,6.548
18.251429,-5.9400,6.323
18.257143,-5.8000,4.690
18.262857,-5.6400,5.721
18.268571,-5.6000,3.607
18.274286,-5.4400,3.500
18.280000,-5.4800,6.296
18.285714,-5.2600,3.928
18.291429,-5.1200,5.372
18.297143,-5.0800,4.161
18.302857,-5.0200,5.044
18.308571,-4.8200,6.583
18.314286,-4.8400,6.503
18.320000,-4.7000,4.835
18.325714,-4.5600,5.622
18.331429,-4.5400,4.724
18.337143,-4.2800,5.607
18.342857,-4.3200,3.817
18.348571,-4.3200,6.108
18.354286,-4.0800,5.486
18.360000,-4.0400,4.100
18.365714,-3.9600,6.414
18.371429,-3.8600,4.541
18.377143,-3.7600,18.021
18.382857,-3.7200,4.974
18.388571,-3.6000,5.311
18.394286,-3.5200,5.937
18.400000,-3.4200,4.831
18.405714,-3.4200,6.334
18.411429,-3.3200,5.500
18.417143,-3.2000,4.134
18.422857,-3.1200,4.785
18.428571,-3.0800,6.750
18.434286,-3.0000,3.500
18.440000,-2.9000,6.517
18.445714,-2.9200,4.191
18.451429,-2.8600,6.033
18.457143,-2.7000,4.450
18.462857,-2.6400,6.053
18.468571,-2.6400,5.839
18.474286,-2.5600,3.500
18.480000,-2.5200,3.500
18.485714,-2.4400,4.485
18.491429,-2.2800,3.629
18.497143,-2.3000,3.738
18.502857,-2.3000,17.410
18.508571,-2.1600,4.337
18.514286,-2.1000,4.171
18.520000,-2.0600,4.358
18.525714,-2.0200,3.663
18.531429,-1.9400,4.329
18.537143,-1.8600,3.928
18.542857,-1.8600,7.014
18.548571,-1.8400,6.619
18.554286,-1.7600,5.091
18.560000,-1.6600,6.439
18.565714,-1.6200,5.814
18.571429,-1.6400,4.789
18.577143,-1.4200,4.966
18.582857,-1.4000,4.821
18.588571,-1.5400,7.036
18.594286,-1.4000,6.208
18.600000,-1.4600,4.533
18.605714,-1.3600,3.800
18.611429,-1.2400,3.901
18.617143,-1.2400,5.156
18.622857,-1.3000,5.642
18.628571,-1.1800,5.401
18.634286,-1.3000,3.955
18.640000,-1.2200,5.271
18.645714,-1.1000,5.970
18.651429,-1.1200,3.500
18.657143,-0.9600,3.720
18.662857,-1.0000,3.700
18.668571,-0.9200,4.376
18.674286,-0.9400,4.738
18.680000,-0.9200,4.078
18.685714,-0.8800,5.008
18.691429,-0.7600,3.500
18.697143,-0.7600,5.138
18.702857,-0.8600,3.968
18.708571,-0.8000,7.001
18.714286,-0.6800,3.500
18.720000,-0.8200,3.500
18.725714,-0.6200,3.890
18.731429,-0.6600,6.438
18.737143,-0.7200,3.500
18.742857,-0.7600,5.143
18.748571,-0.6200,6.288
18.754286,-0.5200,5.275
18.760000,-0.5800,3.500
18.765714,-0.5400,4.910
18.771429,-0.5200,4.845
18.777143,-0.5400,4.558
18.782857,-0.4800,4.040
18.788571,-0.5200,5.787
18.794286,-0.5000,5.251
18.800000,-0.5000,6.166
18.805714,-0.4600,6.043
18.811429,-0.4400,4.038
18.817143,-0.4000,4.276
18.822857,-0.4200,7.127
18.828571,-0.4600,3.500
18.834286,-0.4200,6.548
18.840000,-0.3800,6.916
18.845714,-0.3200,5.023
18.851429,-0.3400,5.707
18.857143,-0.3000,8.681
18.862857,-0.3800,3.998
18.868571,-0.2400,6.372
18.874286,-0.3000,5.739
18.880000,-0.3200,4.403
18.885714,-0.2600,6.259
18.891429,-0.2400,5.926
18.897143,-0.2600,4.380
18.902857,-0.2000,6.536
18.908571,-0.3200,4.458
18.914286,-0.2200,4.985
18.920000,-0.1600,5.380
18.925714,-0.1800,25.049
18.931429,-0.2000,6.664
18.937143,-0.1800,6.171
18.942857,-0.1000,4.708
18.948571,-0.2400,6.355
18.954286,-0.1600,3.500
18.960000,-0.1600,4.004
18.965714,-0.1200,6.282
18.971429,-0.2000,5.978
18.977143,-0.0600,6.858
18.982857,-0.1000,6.887
18.988571,-0.0200,4.822
18.994286,-0.1200,3.678
19.000000,-0.1600,3.500
19.005714,-0.2000,5.623
19.011429,-0.1400,5.624
19.017143,-0.1800,34.164
19.022857,-0.2000,4.760
19.028571,-0.1400,6.154
19.034286,-0.1000,7.780
19.040000,-0.1000,6.063
19.045714,0.0400,7.838
19.051429,-0.0000,6.540
19.057143,-0.0600,4.195
19.062857,-0.0400,3.535
19.068571,-0.1000,5.228
19.074286,-0.1000,6.173
19.080000,-0.0400,4.627
19.085714,-0.0600,6.530
19.091429,0.0200,5.484
19.097143,-0.0200,4.869
19.102857,-0.1000,4.891
19.108571,-0.1200,4.720
19.114286,-0.0400,4.890
19.120000,0.0200,4.841
19.125714,-0.1000,5.631
19.131429,-0.1000,3.500
19.137143,0.0800,4.368
19.142857,-0.0400,3.733
19.148571,-0.0600,3.500
19.154286,0.0800,4.891
19.160000,-0.0600,3.500
19.165714,-0.1000,3.500
19.171429,-0.0200,4.215
19.177143,-0.1000,3.500
19.182857,-0.1000,4.934
19.188571,0.0200,6.152
19.194286,-0.0600,4.758
19.200000,-0.0000,3.543
19.205714,-0.0800,6.118
19.211429,-0.0400,5.690
19.217143,-0.0800,3.500
19.222857,-0.0600,5.915
19.228571,0.0600,4.989
19.234286,0.0200,5.055
19.240000,0.0200,4.564
19.245714,-0.0200,4.300
19.251429,-0.0400,3.976
19.257143,-0.0200,16.198
19.262857,-0.0400,4.218
19.268571,0.0200,4.437
19.274286,-0.0200,5.583
19.280000,-0.0000,4.635
19.285714,0.1200,3.500
19.291429,-0.0200,3.840
19.297143,-0.0600,6.074
19.302857,0.0600,6.934
19.308571,-0.0600,4.915
19.314286,-0.0600,4.528
19.320000,0.0800,4.517
19.325714,0.0200,5.350
19.331429,-0.0600,5.023
19.337143,-0.0000,7.933
19.342857,0.0600,4.826
19.348571,-0.0600,4.852
19.354286,0.0000,5.670
19.360000,0.1200,6.337
19.365714,-0.0200,4.509
19.371429,-0.0800,4.111
19.377143,-0.0200,5.053
19.382857,-0.0200,5.239
19.388571,-0.0400,4.937
19.394286,0.0800,7.228
19.400000,0.0000,5.755
19.405714,-0.0000,6.588
19.411429,0.0200,6.403
19.417143,0.0000,3.500
19.422857,-0.1000,4.203
19.428571,0.0400,4.784
19.434286,0.0200,5.097
19.440000,0.0200,5.292
19.445714,0.0400,3.946
19.451429,0.0600,5.593
19.457143,0.0600,3.829
19.462857,-0.0800,5.750
19.468571,-0.0400,6.640
19.474286,-0.0600,5.328
19.480000,-0.0200,5.369
19.485714,0.0200,7.725
19.491429,-0.1000,5.164
19.497143,0.0400,23.752
19.502857,-0.0800,3.919
19.508571,-0.0600,4.394
19.514286,-0.0600,5.482
19.520000,-0.0200,4.215
19.525714,0.0200,6.131
19.531429,-0.1000,4.290
19.537143,0.0800,27.168
19.542857,-0.0400,4.313
19.548571,0.1000,28.905
19.554286,-0.0800,4.711
19.560000,0.0400,31.728
19.565714,0.0200,5.617
19.571429,-0.0200,7.401
19.577143,-0.0800,7.256
19.582857,-0.0200,5.495
19.588571,0.0600,6.149
19.594286,0.0400,5.293
19.600000,0.0400,4.227
19.605714,0.0800,6.129
19.611429,0.0200,18.108
19.617143,-0.0000,8.758
19.622857,0.0400,4.392
19.628571,0.0400,4.365
19.634286,0.0600,4.726
19.640000,0.0200,4.429
19.645714,0.0400,3.500
19.651429,0.0600,6.926
19.657143,-0.0000,3.934
19.662857,-0.0600,3.688
19.668571,-0.0000,4.174
19.674286,0.0000,5.476
19.680000,0.0600,6.499
19.685714,0.0400,5.340
19.691429,-0.0200,7.212
19.697143,0.0200,6.534
19.702857,-0.0200,4.902
19.708571,-0.0200,3.796
19.714286,0.0400,6.145
19.720000,-0.0600,5.113
19.725714,0.0600,5.453
19.731429,-0.0200,5.751
19.737143,0.0200,5.263
19.742857,-0.0200,4.629
19.748571,-0.0400,3.896
19.754286,-0.0400,6.757
19.760000,0.0400,5.744
19.765714,-0.0800,5.802
19.771429,0.0000,4.248
19.777143,-0.0400,5.828
19.782857,-0.0200,3.866
19.788571,0.1000,4.131
19.794286,-0.0400,6.834
19.800000,-0.0400,7.416
19.805714,-0.0800,6.031
19.811429,-0.1000,3.500
19.817143,-0.0200,5.699
19.822857,-0.0400,3.746
19.828571,0.0400,5.848
19.834286,0.0200,6.740
19.840000,-0.0400,4.866
19.845714,0.0800,3.500
19.851429,0.0600,4.649
19.857143,0.0000,3.711
19.862857,0.0400,4.894
19.868571,0.0800,4.457
19.874286,0.0200,6.812
19.880000,-0.0200,3.500
19.885714,0.0000,4.182
19.891429,0.0000,4.496
19.897143,0.0200,4.160
19.902857,0.0600,4.847
19.908571,0.0200,5.454
19.914286,-0.0800,7.216
19.920000,-0.0400,4.976
19.925714,-0.0600,3.500
19.931429,0.0200,4.806
19.937143,-0.0200,4.490
19.942857,0.0200,6.142
19.948571,-0.0200,4.692
19.954286,-0.0400,6.510
19.960000,0.0600,3.500
19.965714,0.0200,3.500
19.971429,-0.0200,5.658
19.977143,-0.0800,6.453
19.982857,-0.0600,4.228
19.988571,-0.0600,5.605
19.994286,-0.0000,4.684
